index,Name,Address,Category,Phone,Website,Maps_url
132,Hotel Hyderabad Grand,"H. NO. 23, Besides Royal Enfield Showroom, 183 and 23-183/A, Main Road, Shamshabad, Telangana 501218",Hotel,077299 92786,https://www.hotelhyderabadgrand.com/,https://www.bing.com/maps?cp=17.258756637573242%7E78.38397216796875&lvl=16.0&q=Hotel%20Hyderabad%20Grand%20%2C%20H.%20NO.%2023%2C%20Besides%20Royal%20Enfield%20Showroom%2C%20183%20and%2023-183%2FA%2C%20Main%20Road%2C%20Shamshabad%2C%20Telangana%20501218
133,Flagship Hotel R Square Bn Reddy,"87, Nagarjuna Sagar Road, BD Reddy Kaman, BN Reddy Road, Phase 4, Hastinapuram, Hyderabad, Telangana 500070",Hotel,0124 620 1614,https://www.oyorooms.com/208442/,https://www.bing.com/maps?cp=17.32326889038086%7E78.5582275390625&lvl=16.0&q=Flagship%20Hotel%20R%20Square%20Bn%20Reddy%20%2C%2087%2C%20Nagarjuna%20Sagar%20Road%2C%20BD%20Reddy%20Kaman%2C%20BN%20Reddy%20Road%2C%20Phase%204%2C%20Hastinapuram%2C%20Hyderabad%2C%20Telangana%20500070
134,Hotel O Satya Manorama Inn,"2-1-44 Gandhi Chowk Road, Khammam, Telangana 507003",Hotel,0124 620 1464,https://www.oyorooms.com/220973/,https://www.bing.com/maps?cp=17.248563766479492%7E80.13795471191406&lvl=16.0&q=Hotel%20O%20Satya%20Manorama%20Inn%20%2C%202-1-44%20Gandhi%20Chowk%20Road%2C%20Khammam%2C%20Telangana%20507003
135,Hampi Heritage and Wilderness Resort - Junglelodges,"State Highway 131, Near Kannada University, P.K.Halli Road Kamalapura, Taluk, Bellary, Karnataka 583276",Resort,094495 97874,https://www.junglelodges.com/resort/hampi-heritage-wilderness-resort/,https://www.bing.com/maps?cp=15.26387882232666%7E76.4861068725586&lvl=16.0&q=Hampi%20Heritage%20and%20Wilderness%20Resort%20-%20Junglelodges%20%2C%20State%20Highway%20131%2C%20Near%20Kannada%20University%2C%20P.K.Halli%20Road%20Kamalapura%2C%20Taluk%2C%20Bellary%2C%20Karnataka%20583276
136,Gouda Satram Hotel,"Manikyamma Ashramam Road, Srisailam Bus Stand, Srisailam, Andhra Pradesh 518101",Hotel,,,https://www.bing.com/maps?cp=16.073287963867188%7E78.87471008300781&lvl=16.0&q=Gouda%20Satram%20Hotel%20%2C%20Manikyamma%20Ashramam%20Road%2C%20Srisailam%20Bus%20Stand%2C%20Srisailam%2C%20Andhra%20Pradesh%20518101
137,Hotel Srisaila's Nest,"Hyderabad Highway Opp Govt Degree College, Sundipenta, Andhra Pradesh 518102",Hotel,091119 99525,http://www.hotelsrisailasnest.com/,https://www.bing.com/maps?cp=16.079404830932617%7E78.9053955078125&lvl=16.0&q=Hotel%20Srisaila's%20Nest%20%2C%20Hyderabad%20Highway%20Opp%20Govt%20Degree%20College%2C%20Sundipenta%2C%20Andhra%20Pradesh%20518102
138,Hotel Manorama,"6-2-1311/6, Hyderabad Road, Meerbagh Colony, Telangana 508001",Hotel,,,https://www.bing.com/maps?cp=17.076574325561523%7E79.26058959960938&lvl=16.0&q=Hotel%20Manorama%20%2C%206-2-1311%2F6%2C%20Hyderabad%20Road%2C%20Meerbagh%20Colony%2C%20Telangana%20508001
139,Swagath Residency,"Nagarjuna Sagar Road Vishnu Shopping Mall, 3rd Floor, Devarkonda 508243",Hotel,077949 63468,,https://www.bing.com/maps?cp=16.712461471557617%7E78.98130798339844&lvl=16.0&q=Swagath%20Residency%20%2C%20Nagarjuna%20Sagar%20Road%20Vishnu%20Shopping%20Mall%2C%203rd%20Floor%2C%20Devarkonda%20508243
140,Hotel Swagath Grand Miryalaguda,"H.No:18-700, Ashoknagar, Hanumanpet, Miryalguda, Mirialguda, Telangana 508207",Hotel,091009 85444,https://dhanturi.com/,https://www.bing.com/maps?cp=16.868019104003906%7E79.556396484375&lvl=16.0&q=Hotel%20Swagath%20Grand%20Miryalaguda%20%2C%20H.No%3A18-700%2C%20Ashoknagar%2C%20Hanumanpet%2C%20Miryalguda%2C%20Mirialguda%2C%20Telangana%20508207
141,"Hotel Haritha, Eegalapenta","Hotel Haritha Eegalapenta Genco Quarter's, Eegalapenta, Telangana 509326, SriSailam 509326",Hotel,083693 10271,https://tourism.telangana.gov.in/home,https://www.bing.com/maps?cp=16.094152450561523%7E78.89292907714844&lvl=16.0&q=Hotel%20Haritha%2C%20Eegalapenta%20%2C%20Hotel%20Haritha%20Eegalapenta%20Genco%20Quarter's%2C%20Eegalapenta%2C%20Telangana%20509326%2C%20SriSailam%20509326
142,Dsr lodge,"Opposite To Govt General Hospital Beside Me N Moms Shopee, Kurnool, Andhra Pradesh 518002",Lodge,063005 66105,https://dsrlodge.hotlb.top,https://www.bing.com/maps?cp=15.820629119873047%7E78.04047393798828&lvl=16.0&q=Dsr%20lodge%20%2C%20Opposite%20To%20Govt%20General%20Hospital%20Beside%20Me%20N%20Moms%20Shopee%2C%20Kurnool%2C%20Andhra%20Pradesh%20518002
143,Sai Krishna Residency,"6-2-64, Near Tirumala Theatre, Nalgonda, Telangana 508001",Hotel,096181 53043,,https://www.bing.com/maps?cp=17.06093978881836%7E79.26667785644531&lvl=16.0&q=Sai%20Krishna%20Residency%20%2C%206-2-64%2C%20Near%20Tirumala%20Theatre%2C%20Nalgonda%2C%20Telangana%20508001
144,Hotel Balaji Grand Telangana,"1-2-204, M.G. Road, Suryapet (Hotel Balaji Grand Premises), Suryapet Cell : 6302363746, Suryapet (Telangana) - 508213, Suryapet Locality, Suryapet, Telangana",Hotel,096406 98883,,https://www.bing.com/maps?cp=17.144100189208984%7E79.6211929321289&lvl=16.0&q=Hotel%20Balaji%20Grand%20Telangana%20%2C%201-2-204%2C%20M.G.%20Road%2C%20Suryapet%20(Hotel%20Balaji%20Grand%20Premises)%2C%20Suryapet%20Cell%20%3A%206302363746%2C%20Suryapet%20(Telangana)%20-%20508213%2C%20Suryapet%20Locality%2C%20Suryapet%2C%20Telangana
145,Sri Prasad Udupi Hotel,"Panagal Road, Padmavathi Nagar Colony 722541",Hotel,086822 26688,,https://www.bing.com/maps?cp=17.066417694091797%7E79.2647476196289&lvl=16.0&q=Sri%20Prasad%20Udupi%20Hotel%20%2C%20Panagal%20Road%2C%20Padmavathi%20Nagar%20Colony%20722541
146,VLS Residency,"30\507, Keerthi Delux Road, Vinukonda, Guntur, Andhra Pradesh 522647",Hotel,086462 74455,,https://www.bing.com/maps?cp=16.04929542541504%7E79.74197387695312&lvl=16.0&q=VLS%20Residency%20%2C%2030%5C507%2C%20Keerthi%20Delux%20Road%2C%20Vinukonda%2C%20Guntur%2C%20Andhra%20Pradesh%20522647
147,Collection O Hotel Mango Tree,"11\11\23\B\2\A\1, Gattaiah Center Near CPM Office, Khammam, Telangana 507002",Hotel,0124 620 1464,https://www.oyorooms.com/215116/,https://www.bing.com/maps?cp=17.251968383789062%7E80.14376831054688&lvl=16.0&q=Collection%20O%20Hotel%20Mango%20Tree%20%2C%2011%5C11%5C23%5CB%5C2%5CA%5C1%2C%20Gattaiah%20Center%20Near%20CPM%20Office%2C%20Khammam%2C%20Telangana%20507002
148,Sri Sri Sri Hotel,"Rto Junction, Khammam, Telangana 507001",Hotel,098484 17397,https://www.srisrisrihotel.com/,https://www.bing.com/maps?cp=17.26108169555664%7E80.15374755859375&lvl=16.0&q=Sri%20Sri%20Sri%20Hotel%20%2C%20Rto%20Junction%2C%20Khammam%2C%20Telangana%20507001
149,Hotel Grand Akkamahadevi,"6\30\173, Srisailam Road, Sundipenta, Kurnool, Andhra Pradesh 518102",Hotel,085242 85002,https://www.facebook.com/GrandAkkamahadevi/,https://www.bing.com/maps?cp=16.0710506439209%7E78.90836334228516&lvl=16.0&q=Hotel%20Grand%20Akkamahadevi%20%2C%206%5C30%5C173%2C%20Srisailam%20Road%2C%20Sundipenta%2C%20Kurnool%2C%20Andhra%20Pradesh%20518102
150,Sapthagiri Lodge,"College Road, Tvcr Complex 523316",Lodge,,,https://www.bing.com/maps?cp=15.743782043457031%7E79.27345275878906&lvl=16.0&q=Sapthagiri%20Lodge%20%2C%20College%20Road%2C%20Tvcr%20Complex%20523316
151,Radha Rani Residency,"H NO 15\8\885, Srinagar Colony, Mamatha Hospital Road, Khammam, Telangana 507002",Hotel,088866 62068,https://radharaniresidency.oasishotl.com,https://www.bing.com/maps?cp=17.23259925842285%7E80.1680908203125&lvl=16.0&q=Radha%20Rani%20Residency%20%2C%20H%20NO%2015%5C8%5C885%2C%20Srinagar%20Colony%2C%20Mamatha%20Hospital%20Road%2C%20Khammam%2C%20Telangana%20507002
152,Sri Sri Sri Excellency,"Bypass Road Beside Raparti Nagar Railway Over Bridge, Khammam, Telangana 507001",Bed & breakfast,091003 33116,https://srisrisriexcellency.com/,https://www.bing.com/maps?cp=17.2653751373291%7E80.14041900634766&lvl=16.0&q=Sri%20Sri%20Sri%20Excellency%20%2C%20Bypass%20Road%20Beside%20Raparti%20Nagar%20Railway%20Over%20Bridge%2C%20Khammam%2C%20Telangana%20507001
153,Sri Mamatha Inn,"1-4-72, M G Road, Suryapet, Telangana 508213",Hotel,,,https://www.bing.com/maps?cp=17.151918411254883%7E79.61860656738281&lvl=16.0&q=Sri%20Mamatha%20Inn%20%2C%201-4-72%2C%20M%20G%20Road%2C%20Suryapet%2C%20Telangana%20508213
154,Stay Inn Hotel,"6-2-1412, Central Business Centre, Clock Tower, Nalgonda, Telangana 508001",Hotel,086822 22234,,https://www.bing.com/maps?cp=17.063148498535156%7E79.26680755615234&lvl=16.0&q=Stay%20Inn%20Hotel%20%2C%206-2-1412%2C%20Central%20Business%20Centre%2C%20Clock%20Tower%2C%20Nalgonda%2C%20Telangana%20508001
155,Hotel Manorama,"Flot No: 1 H No: 6-2-1230/105 VT Colony, Hyderabad Road, Nalgonda(Telangana), Nalgonda (Telangana), Nalgonda Locality, Nalgonda, Telangana",Hotel,098666 45454,https://www.oyorooms.com/60024,https://www.bing.com/maps?cp=17.076519012451172%7E79.26014709472656&lvl=16.0&q=Hotel%20Manorama%20%2C%20Flot%20No%3A%201%20H%20No%3A%206-2-1230%2F105%20VT%20Colony%2C%20Hyderabad%20Road%2C%20Nalgonda(Telangana)%2C%20Nalgonda%20(Telangana)%2C%20Nalgonda%20Locality%2C%20Nalgonda%2C%20Telangana
156,OYO Flagship Venus Lodge,"Women's Police Station, Kaman Bazaar, Gandhi Chowk, Khammam, Telangana 507163",Lodge,0124 620 1464,https://www.oyorooms.com/168264/?checkin=05%2F05%2F2022&checkout=06%2F05%2F2022&rooms=1&guests=1&rooms_config=1-1_0&coupon=OYOTHIRTYFIVE,https://www.bing.com/maps?cp=17.248397827148438%7E80.13983917236328&lvl=16.0&q=OYO%20Flagship%20Venus%20Lodge%20%2C%20Women's%20Police%20Station%2C%20Kaman%20Bazaar%2C%20Gandhi%20Chowk%2C%20Khammam%2C%20Telangana%20507163
157,OYO Flagship Hotel Sri Arunachala Grand,"17-303/1, A/1, Khammam Bypass Rd, Opposite RRR Convention Hall, Dwaraka Nagar, Bank Colony, Khammam, Telangana",Hotel,0124 620 1464,https://www.oyorooms.com/213127/?locale=hi,https://www.bing.com/maps?cp=17.259550094604492%7E80.1559066772461&lvl=16.0&q=OYO%20Flagship%20Hotel%20Sri%20Arunachala%20Grand%20%2C%2017-303%2F1%2C%20A%2F1%2C%20Khammam%20Bypass%20Rd%2C%20Opposite%20RRR%20Convention%20Hall%2C%20Dwaraka%20Nagar%2C%20Bank%20Colony%2C%20Khammam%2C%20Telangana
158,Capital O 84530 Hotel Harsha Inn,"90/156 Gandhi Chowk Burma Shell Road Green Chillies, Khammam, Telangana 507001",Hotel,0124 620 1464,,https://www.bing.com/maps?cp=17.24588966369629%7E80.1386947631836&lvl=16.0&q=Capital%20O%2084530%20Hotel%20Harsha%20Inn%20%2C%2090%2F156%20Gandhi%20Chowk%20Burma%20Shell%20Road%20Green%20Chillies%2C%20Khammam%2C%20Telangana%20507001
159,OYO 24288 Surya Teja Residency,"4-113/1/6, Opp Rtc Complex, Nst Road, Cure Hospital Lane, Khammam, Telangana 507001",Hotel,070651 11128,https://www.oyo-24288-surya-teja-residency-khammam-in.hotelmix.es,https://www.bing.com/maps?cp=17.256359100341797%7E80.15711212158203&lvl=16.0&q=OYO%2024288%20Surya%20Teja%20Residency%20%2C%204-113%2F1%2F6%2C%20Opp%20Rtc%20Complex%2C%20Nst%20Road%2C%20Cure%20Hospital%20Lane%2C%20Khammam%2C%20Telangana%20507001
160,Bk Residency,"Railway Station Road Old Bus Stand, Khammam, Telangana 507001",Hotel,099854 24196,https://www.bk-residency-khammam.hotelmix.es,https://www.bing.com/maps?cp=17.251739501953125%7E80.14232635498047&lvl=16.0&q=Bk%20Residency%20%2C%20Railway%20Station%20Road%20Old%20Bus%20Stand%2C%20Khammam%2C%20Telangana%20507001
161,OYO 36823 Hotel Vamsee Empire,"9-1-74/A, Beside to Himalaya Store, Near Mahila Police Station, Braman Bazar, Nizampet, Khammam Railway Station Road, Khammam, Telangana 507001",Hotel,0124 620 1464,https://www.oyorooms.com/h/55244?utm_source=Bing_bp&utm_medium=listing&utm_campaign=KMM003,https://www.bing.com/maps?cp=17.245609283447266%7E80.14143371582031&lvl=16.0&q=OYO%2036823%20Hotel%20Vamsee%20Empire%20%2C%209-1-74%2FA%2C%20Beside%20to%20Himalaya%20Store%2C%20Near%20Mahila%20Police%20Station%2C%20Braman%20Bazar%2C%20Nizampet%2C%20Khammam%20Railway%20Station%20Road%2C%20Khammam%2C%20Telangana%20507001
162,Super OYO Flagship Hotel Sridhar,"11-1-35 Wyra Road, Khammam",,,,https://www.bing.com/maps?cp=17.250192642211914%7E80.15484619140625&lvl=16.0&q=Super%20OYO%20Flagship%20Hotel%20Sridhar%20%2C%2011-1-35%20Wyra%20Road%2C%20Khammam
163,Vasu Hotel,"Eluru Road, Sri Venkateswara Childrens Hospital, Palawancha, Paloncha",,,,https://www.bing.com/maps?cp=17.589366912841797%7E80.69849395751953&lvl=16.0&q=Vasu%20Hotel%20%2C%20Eluru%20Road%2C%20Sri%20Venkateswara%20Childrens%20Hospital%2C%20Palawancha%2C%20Paloncha
164,Hotel Rr Residency,"Door NO 2/3/122 TO 129, Gandhi Chowk, Khammam",,,,https://www.bing.com/maps?cp=17.24366569519043%7E80.13809967041016&lvl=16.0&q=Hotel%20Rr%20Residency%20%2C%20Door%20NO%202%2F3%2F122%20TO%20129%2C%20Gandhi%20Chowk%2C%20Khammam
165,Hotel O Arjun Residency,"H.no:15-8-672/2/A/1, Srinagar Colony Mamata Medical College Road, Netaji Nagar, Khammam",,,,https://www.bing.com/maps?cp=17.240249633789062%7E80.16790771484375&lvl=16.0&q=Hotel%20O%20Arjun%20Residency%20%2C%20H.no%3A15-8-672%2F2%2FA%2F1%2C%20Srinagar%20Colony%20Mamata%20Medical%20College%20Road%2C%20Netaji%20Nagar%2C%20Khammam
166,Hotel Udupi International,"Hotel Udupi International Plot;5-114/1A, OPP TO Janardana Temple, Pangala",,,,https://www.bing.com/maps?cp=17.25%7E80.1500015258789&lvl=16.0&q=Hotel%20Udupi%20International%20%2C%20Hotel%20Udupi%20International%20Plot%3B5-114%2F1A%2C%20OPP%20TO%20Janardana%20Temple%2C%20Pangala
167,24288 Surya Teja Residency,"3, NST Rd, Balaji Nagar, Khammam",,,,https://www.bing.com/maps?cp=17.252275466918945%7E80.14381408691406&lvl=16.0&q=24288%20Surya%20Teja%20Residency%20%2C%203%2C%20NST%20Rd%2C%20Balaji%20Nagar%2C%20Khammam
168,OYO 24292 Ista Prime,"662, Khammam, Hotel Insta Prime, Near District Court, Wyraroad Kamam, Khammam",,,,https://www.bing.com/maps?cp=17.25212287902832%7E80.16641235351562&lvl=16.0&q=OYO%2024292%20Ista%20Prime%20%2C%20662%2C%20Khammam%2C%20Hotel%20Insta%20Prime%2C%20Near%20District%20Court%2C%20Wyraroad%20Kamam%2C%20Khammam
169,Hotel S Park,"1-8-89, 90, 91, Jubeelipura, Kalvodu, Khammam-507003, Khammam",,,,https://www.bing.com/maps?cp=17.251724243164062%7E80.1340103149414&lvl=16.0&q=Hotel%20S%20Park%20%2C%201-8-89%2C%2090%2C%2091%2C%20Jubeelipura%2C%20Kalvodu%2C%20Khammam-507003%2C%20Khammam
170,Super Townhouse Khammam formerly Bluemoon,"11-9-167/1, NST Road, Near Sri Krishna Emergency Hospital, Khammam",,,,https://www.bing.com/maps?cp=17.253530502319336%7E80.14642333984375&lvl=16.0&q=Super%20Townhouse%20Khammam%20formerly%20Bluemoon%20%2C%2011-9-167%2F1%2C%20NST%20Road%2C%20Near%20Sri%20Krishna%20Emergency%20Hospital%2C%20Khammam
171,Hotel Konark,"8-2-163, Nizampeta, Wyra Road, Khammam",,,,https://www.bing.com/maps?cp=17.248424530029297%7E80.14693450927734&lvl=16.0&q=Hotel%20Konark%20%2C%208-2-163%2C%20Nizampeta%2C%20Wyra%20Road%2C%20Khammam
172,OYO NA Grand Residency,"Bus Depot Road, 1 A2Thiruverkadu, Parasakthi Nagar, Arjunamedu, Chennai (Madras)",,,,https://www.bing.com/maps?cp=17.25876808166504%7E80.14057159423828&lvl=16.0&q=OYO%20NA%20Grand%20Residency%20%2C%20Bus%20Depot%20Road%2C%201%20A2Thiruverkadu%2C%20Parasakthi%20Nagar%2C%20Arjunamedu%2C%20Chennai%20(Madras)
173,Sri Sri Sri Hotel,"H.No:11-11-189/2, R.T.O Office Junction, Near HP Petrol Bunk, Bypass Road, Khammam, Telangana, Khammam Locality, Khammam",,,,https://www.bing.com/maps?cp=17.261072158813477%7E80.15374755859375&lvl=16.0&q=Sri%20Sri%20Sri%20Hotel%20%2C%20H.No%3A11-11-189%2F2%2C%20R.T.O%20Office%20Junction%2C%20Near%20HP%20Petrol%20Bunk%2C%20Bypass%20Road%2C%20Khammam%2C%20Telangana%2C%20Khammam%20Locality%2C%20Khammam
174,Hotel Grand Gayathri,"15-9-543/1, Wyra Road Khammam Locality, Khammam",,,,https://www.bing.com/maps?cp=17.250093460083008%7E80.15483093261719&lvl=16.0&q=Hotel%20Grand%20Gayathri%20%2C%2015-9-543%2F1%2C%20Wyra%20Road%20Khammam%20Locality%2C%20Khammam
175,Hotel Grand Gayathri,"15\11\87 Wyra Road, Khammam",,,,https://www.bing.com/maps?cp=17.25212287902832%7E80.15711975097656&lvl=16.0&q=Hotel%20Grand%20Gayathri%20%2C%2015%5C11%5C87%20Wyra%20Road%2C%20Khammam
176,Hotel Ishta Residency,"Nst Road Near Rythu Bazar, Khammam",,,,https://www.bing.com/maps?cp=17.256359100341797%7E80.15711212158203&lvl=16.0&q=Hotel%20Ishta%20Residency%20%2C%20Nst%20Road%20Near%20Rythu%20Bazar%2C%20Khammam
177,OYO 77180 Sri Vasudha Residency,"78933 05556, Bharatamma Kiranam, Khammam",,,,https://www.bing.com/maps?cp=17.248199462890625%7E80.14215850830078&lvl=16.0&q=OYO%2077180%20Sri%20Vasudha%20Residency%20%2C%2078933%2005556%2C%20Bharatamma%20Kiranam%2C%20Khammam
178,Hotel Vaibhav Inn,"11-4-59, 60, Wyra Rd, Khammam",,,,https://www.bing.com/maps?cp=17.248842239379883%7E80.1479721069336&lvl=16.0&q=Hotel%20Vaibhav%20Inn%20%2C%2011-4-59%2C%2060%2C%20Wyra%20Rd%2C%20Khammam
